entityType,nationality,dataSource,listType,firstName,lastName,party,constituency,URI
Individual,UK,http://www.theyworkforyou.com,PEP,Sarah,Newton,Conservative,Truro and Falmouth,http://www.theyworkforyou.com/mp/24948/sarah_newton/truro_and_falmouth
Individual,UK,http://www.theyworkforyou.com,PEP,Caroline,Nokes,Conservative,Romsey and Southampton North,http://www.theyworkforyou.com/mp/24809/caroline_nokes/romsey_and_southampton_north
Individual,UK,http://www.theyworkforyou.com,PEP,Jesse,Norman,Conservative,Hereford and South Herefordshire,http://www.theyworkforyou.com/mp/24827/jesse_norman/hereford_and_south_herefordshire
Individual,UK,http://www.theyworkforyou.com,PEP,David,Nuttall,Conservative,Bury North,http://www.theyworkforyou.com/mp/24877/david_nuttall/bury_north
Individual,UK,http://www.theyworkforyou.com,PEP,Stephen,O'Brien,Conservative,Eddisbury,http://www.theyworkforyou.com/mp/10670/stephen_o%27brien/eddisbury
Individual,UK,http://www.theyworkforyou.com,PEP,Fiona,O'Donnell,Labour,East Lothian,http://www.theyworkforyou.com/mp/24723/fiona_o%27donnell/east_lothian
Individual,UK,http://www.theyworkforyou.com,PEP,Matthew,Offord,Conservative,Hendon,http://www.theyworkforyou.com/mp/24955/matthew_offord/hendon
Individual,UK,http://www.theyworkforyou.com,PEP,Eric,Ollerenshaw,Conservative,Lancaster and Fleetwood,http://www.theyworkforyou.com/mp/24967/eric_ollerenshaw/lancaster_and_fleetwood
Individual,UK,http://www.theyworkforyou.com,PEP,Chi,Onwurah,Labour,Newcastle upon Tyne Central,http://www.theyworkforyou.com/mp/24807/chi_onwurah/newcastle_upon_tyne_central
Individual,UK,http://www.theyworkforyou.com,PEP,Guy,Opperman,Conservative,Hexham,http://www.theyworkforyou.com/mp/24962/guy_opperman/hexham
Individual,UK,http://www.theyworkforyou.com,PEP,George,Osborne,Conservative,Tatton,http://www.theyworkforyou.com/mp/11145/george_osborne/tatton
Individual,UK,http://www.theyworkforyou.com,PEP,Sandra,Osborne,Labour,"Ayr, Carrick and Cumnock",http://www.theyworkforyou.com/mp/10467/sandra_osborne/ayr%2C_carrick_and_cumnock
Individual,UK,http://www.theyworkforyou.com,PEP,Richard,Ottaway,Conservative,Croydon South,http://www.theyworkforyou.com/mp/10468/richard_ottaway/croydon_south
Individual,UK,http://www.theyworkforyou.com,PEP,Albert,Owen,Labour,Ynys M�n,http://www.theyworkforyou.com/mp/11148/albert_owen/ynys_mon
Individual,UK,http://www.theyworkforyou.com,PEP,James,Paice,Conservative,South East Cambridgeshire,http://www.theyworkforyou.com/mp/10470/james_paice/south_east_cambridgeshire
Individual,UK,http://www.theyworkforyou.com,PEP,Ian,Paisley Jnr,DUP,North Antrim,http://www.theyworkforyou.com/mp/13852/ian_paisley_jnr/north_antrim
Individual,UK,http://www.theyworkforyou.com,PEP,Neil,Parish,Conservative,Tiverton and Honiton,http://www.theyworkforyou.com/mp/24779/neil_parish/tiverton_and_honiton
Individual,UK,http://www.theyworkforyou.com,PEP,Priti,Patel,Conservative,Witham,http://www.theyworkforyou.com/mp/24778/priti_patel/witham
Individual,UK,http://www.theyworkforyou.com,PEP,Owen,Paterson,Conservative,North Shropshire,http://www.theyworkforyou.com/mp/10473/owen_paterson/north_shropshire
Individual,UK,http://www.theyworkforyou.com,PEP,Mark,Pawsey,Conservative,Rugby,http://www.theyworkforyou.com/mp/24880/mark_pawsey/rugby
Individual,UK,http://www.theyworkforyou.com,PEP,Teresa,Pearce,Labour,Erith and Thamesmead,http://www.theyworkforyou.com/mp/24956/teresa_pearce/erith_and_thamesmead
Individual,UK,http://www.theyworkforyou.com,PEP,Michael,Penning,Conservative,Hemel Hempstead,http://www.theyworkforyou.com/mp/11626/michael_penning/hemel_hempstead
Individual,UK,http://www.theyworkforyou.com,PEP,John,Penrose,Conservative,Weston-Super-Mare,http://www.theyworkforyou.com/mp/11924/john_penrose/weston-super-mare
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Percy,Conservative,Brigg and Goole,http://www.theyworkforyou.com/mp/24832/andrew_percy/brigg_and_goole
Individual,UK,http://www.theyworkforyou.com,PEP,Toby,Perkins,Labour,Chesterfield,http://www.theyworkforyou.com/mp/24845/toby_perkins/chesterfield
Individual,UK,http://www.theyworkforyou.com,PEP,Claire,Perry,Conservative,Devizes,http://www.theyworkforyou.com/mp/24915/claire_perry/devizes
Individual,UK,http://www.theyworkforyou.com,PEP,Stephen,Phillips,Conservative,Sleaford and North Hykeham,http://www.theyworkforyou.com/mp/24836/stephen_phillips/sleaford_and_north_hykeham
Individual,UK,http://www.theyworkforyou.com,PEP,Bridget,Phillipson,Labour,Houghton and Sunderland South,http://www.theyworkforyou.com/mp/24709/bridget_phillipson/houghton_and_sunderland_south
Individual,UK,http://www.theyworkforyou.com,PEP,Eric,Pickles,Conservative,Brentwood and Ongar,http://www.theyworkforyou.com/mp/10477/eric_pickles/brentwood_and_ongar
Individual,UK,http://www.theyworkforyou.com,PEP,Christopher,Pincher,Conservative,Tamworth,http://www.theyworkforyou.com/mp/24747/christopher_pincher/tamworth
Individual,UK,http://www.theyworkforyou.com,PEP,Daniel,Poulter,Conservative,Central Suffolk and North Ipswich,http://www.theyworkforyou.com/mp/24756/daniel_poulter/central_suffolk_and_north_ipswich
Individual,UK,http://www.theyworkforyou.com,PEP,Stephen,Pound,Labour,Ealing North,http://www.theyworkforyou.com/mp/10484/stephen_pound/ealing_north
Individual,UK,http://www.theyworkforyou.com,PEP,Lucy,Powell,Labour,Manchester Central,http://www.theyworkforyou.com/mp/25165/lucy_powell/manchester_central
Individual,UK,http://www.theyworkforyou.com,PEP,Dawn,Primarolo,Labour,Bristol South,http://www.theyworkforyou.com/mp/10489/dawn_primarolo/bristol_south
Individual,UK,http://www.theyworkforyou.com,PEP,Mark,Prisk,Conservative,Hertford and Stortford,http://www.theyworkforyou.com/mp/11172/mark_prisk/hertford_and_stortford
Individual,UK,http://www.theyworkforyou.com,PEP,Mark,Pritchard,Conservative,The Wrekin,http://www.theyworkforyou.com/mp/11946/mark_pritchard/the_wrekin
Individual,UK,http://www.theyworkforyou.com,PEP,John,Pugh,Liberal Democrat,Southport,http://www.theyworkforyou.com/mp/11174/john_pugh/southport
Individual,UK,http://www.theyworkforyou.com,PEP,Yasmin,Qureshi,Labour,Bolton South East,http://www.theyworkforyou.com/mp/24775/yasmin_qureshi/bolton_south_east
Individual,UK,http://www.theyworkforyou.com,PEP,Dominic,Raab,Conservative,Esher and Walton,http://www.theyworkforyou.com/mp/24815/dominic_raab/esher_and_walton
Individual,UK,http://www.theyworkforyou.com,PEP,John,Randall,Conservative,Uxbridge and South Ruislip,http://www.theyworkforyou.com/mp/10660/john_randall/uxbridge_and_south_ruislip
Individual,UK,http://www.theyworkforyou.com,PEP,Nick,Raynsford,Labour,Greenwich and Woolwich,http://www.theyworkforyou.com/mp/10498/nick_raynsford/greenwich_and_woolwich
Individual,UK,http://www.theyworkforyou.com,PEP,Mark,Reckless,UKIP,Rochester and Strood,http://www.theyworkforyou.com/mp/24899/mark_reckless/rochester_and_strood
Individual,UK,http://www.theyworkforyou.com,PEP,John,Redwood,Conservative,Wokingham,http://www.theyworkforyou.com/mp/10499/john_redwood/wokingham
Individual,UK,http://www.theyworkforyou.com,PEP,Jamie,Reed,Labour,Copeland,http://www.theyworkforyou.com/mp/11511/jamie_reed/copeland
Individual,UK,http://www.theyworkforyou.com,PEP,Steve,Reed,Labour,Croydon North,http://www.theyworkforyou.com/mp/25170/steve_reed/croydon_north
Individual,UK,http://www.theyworkforyou.com,PEP,Jacob,Rees-Mogg,Conservative,North East Somerset,http://www.theyworkforyou.com/mp/24926/jacob_rees-mogg/north_east_somerset
Individual,UK,http://www.theyworkforyou.com,PEP,Simon,Reevell,Conservative,Dewsbury,http://www.theyworkforyou.com/mp/24858/simon_reevell/dewsbury
Individual,UK,http://www.theyworkforyou.com,PEP,Rachel,Reeves,Labour,Leeds West,http://www.theyworkforyou.com/mp/24851/rachel_reeves/leeds_west
Individual,UK,http://www.theyworkforyou.com,PEP,Alan,Reid,Liberal Democrat,Argyll and Bute,http://www.theyworkforyou.com/mp/11185/alan_reid/argyll_and_bute
Individual,UK,http://www.theyworkforyou.com,PEP,Emma,Reynolds,Labour,Wolverhampton North East,http://www.theyworkforyou.com/mp/24868/emma_reynolds/wolverhampton_north_east
Individual,UK,http://www.theyworkforyou.com,PEP,Jonathan,Reynolds,Labour,Stalybridge and Hyde,http://www.theyworkforyou.com/mp/24929/jonathan_reynolds/stalybridge_and_hyde
Individual,UK,http://www.theyworkforyou.com,PEP,Malcolm,Rifkind,Conservative,Kensington,http://www.theyworkforyou.com/mp/11660/malcolm_rifkind/kensington
Individual,UK,http://www.theyworkforyou.com,PEP,Linda,Riordan,Labour,Halifax,http://www.theyworkforyou.com/mp/11607/linda_riordan/halifax
Individual,UK,http://www.theyworkforyou.com,PEP,Margaret,Ritchie,Social Democratic and Labour Party,South Down,http://www.theyworkforyou.com/mp/13856/margaret_ritchie/south_down
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Robathan,Conservative,South Leicestershire,http://www.theyworkforyou.com/mp/10503/andrew_robathan/south_leicestershire
Individual,UK,http://www.theyworkforyou.com,PEP,Angus,Robertson,Scottish National Party,Moray,http://www.theyworkforyou.com/mp/11189/angus_robertson/moray
Individual,UK,http://www.theyworkforyou.com,PEP,Hugh,Robertson,Conservative,Faversham and Mid Kent,http://www.theyworkforyou.com/mp/11190/hugh_robertson/faversham_and_mid_kent
Individual,UK,http://www.theyworkforyou.com,PEP,John,Robertson,Labour,Glasgow North West,http://www.theyworkforyou.com/mp/10684/john_robertson/glasgow_north_west
Individual,UK,http://www.theyworkforyou.com,PEP,Laurence,Robertson,Conservative,Tewkesbury,http://www.theyworkforyou.com/mp/10505/laurence_robertson/tewkesbury
Individual,UK,http://www.theyworkforyou.com,PEP,Geoffrey,Robinson,Labour,Coventry North West,http://www.theyworkforyou.com/mp/10506/geoffrey_robinson/coventry_north_west
Individual,UK,http://www.theyworkforyou.com,PEP,Dan,Rogerson,Liberal Democrat,North Cornwall,http://www.theyworkforyou.com/mp/11513/dan_rogerson/north_cornwall
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Rosindell,Conservative,Romford,http://www.theyworkforyou.com/mp/11199/andrew_rosindell/romford
Individual,UK,http://www.theyworkforyou.com,PEP,Steve,Rotheram,Labour,"Liverpool, Walton",http://www.theyworkforyou.com/mp/24935/steve_rotheram/liverpool%2C_walton
Individual,UK,http://www.theyworkforyou.com,PEP,Frank,Roy,Labour,Motherwell and Wishaw,http://www.theyworkforyou.com/mp/10517/frank_roy/motherwell_and_wishaw
Individual,UK,http://www.theyworkforyou.com,PEP,Lindsay,Roy,Labour,Glenrothes,http://www.theyworkforyou.com/mp/14142/lindsay_roy/glenrothes
Individual,UK,http://www.theyworkforyou.com,PEP,Chris,Ruane,Labour,Vale of Clwyd,http://www.theyworkforyou.com/mp/10518/chris_ruane/vale_of_clwyd
Individual,UK,http://www.theyworkforyou.com,PEP,Amber,Rudd,Conservative,Hastings and Rye,http://www.theyworkforyou.com/mp/24795/amber_rudd/hastings_and_rye
Individual,UK,http://www.theyworkforyou.com,PEP,Joan,Ruddock,Labour,"Lewisham, Deptford",http://www.theyworkforyou.com/mp/10519/joan_ruddock/lewisham%2C_deptford
Individual,UK,http://www.theyworkforyou.com,PEP,David,Ruffley,Conservative,Bury St Edmunds,http://www.theyworkforyou.com/mp/10520/david_ruffley/bury_st_edmunds
Individual,UK,http://www.theyworkforyou.com,PEP,Bob,Russell,Liberal Democrat,Colchester,http://www.theyworkforyou.com/mp/10521/bob_russell/colchester
Individual,UK,http://www.theyworkforyou.com,PEP,David,Rutley,Conservative,Macclesfield,http://www.theyworkforyou.com/mp/24820/david_rutley/macclesfield
Individual,UK,http://www.theyworkforyou.com,PEP,Adrian,Sanders,Liberal Democrat,Torbay,http://www.theyworkforyou.com/mp/10527/adrian_sanders/torbay
Individual,UK,http://www.theyworkforyou.com,PEP,Laura,Sandys,Conservative,South Thanet,http://www.theyworkforyou.com/mp/24792/laura_sandys/south_thanet
Individual,UK,http://www.theyworkforyou.com,PEP,Anas,Sarwar,Labour,Glasgow Central,http://www.theyworkforyou.com/mp/24738/anas_sarwar/glasgow_central
Individual,UK,http://www.theyworkforyou.com,PEP,Andy,Sawford,Labour,Corby,http://www.theyworkforyou.com/mp/25167/andy_sawford/corby
Individual,UK,http://www.theyworkforyou.com,PEP,Lee,Scott,Conservative,Ilford North,http://www.theyworkforyou.com/mp/11651/lee_scott/ilford_north
Individual,UK,http://www.theyworkforyou.com,PEP,Alison,Seabeck,Labour,"Plymouth, Moor View",http://www.theyworkforyou.com/mp/11760/alison_seabeck/plymouth%2C_moor_view
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Selous,Conservative,South West Bedfordshire,http://www.theyworkforyou.com/mp/11216/andrew_selous/south_west_bedfordshire
Individual,UK,http://www.theyworkforyou.com,PEP,Jim,Shannon,DUP,Strangford,http://www.theyworkforyou.com/mp/13864/jim_shannon/strangford
Individual,UK,http://www.theyworkforyou.com,PEP,Grant,Shapps,Conservative,Welwyn Hatfield,http://www.theyworkforyou.com/mp/11917/grant_shapps/welwyn_hatfield
Individual,UK,http://www.theyworkforyou.com,PEP,Alok,Sharma,Conservative,Reading West,http://www.theyworkforyou.com/mp/24902/alok_sharma/reading_west
Individual,UK,http://www.theyworkforyou.com,PEP,Virendra,Sharma,Labour,"Ealing, Southall",http://www.theyworkforyou.com/mp/13934/virendra_sharma/ealing%2C_southall
Individual,UK,http://www.theyworkforyou.com,PEP,Barry,Sheerman,Labour,Huddersfield,http://www.theyworkforyou.com/mp/10534/barry_sheerman/huddersfield
Individual,UK,http://www.theyworkforyou.com,PEP,Alec,Shelbrooke,Conservative,Elmet and Rothwell,http://www.theyworkforyou.com/mp/24893/alec_shelbrooke/elmet_and_rothwell
Individual,UK,http://www.theyworkforyou.com,PEP,Richard,Shepherd,Conservative,Aldridge-Brownhills,http://www.theyworkforyou.com/mp/10537/richard_shepherd/aldridge-brownhills
Individual,UK,http://www.theyworkforyou.com,PEP,Jim,Sheridan,Labour,Paisley and Renfrewshire North,http://www.theyworkforyou.com/mp/11221/jim_sheridan/paisley_and_renfrewshire_north
Individual,UK,http://www.theyworkforyou.com,PEP,Gavin,Shuker,Labour,Luton South,http://www.theyworkforyou.com/mp/24847/gavin_shuker/luton_south
Individual,UK,http://www.theyworkforyou.com,PEP,Mark,Simmonds,Conservative,Boston and Skegness,http://www.theyworkforyou.com/mp/11224/mark_simmonds/boston_and_skegness
Individual,UK,http://www.theyworkforyou.com,PEP,David,Simpson,DUP,Upper Bann,http://www.theyworkforyou.com/mp/11892/david_simpson/upper_bann
Individual,UK,http://www.theyworkforyou.com,PEP,Keith,Simpson,Conservative,Broadland,http://www.theyworkforyou.com/mp/10542/keith_simpson/broadland
Individual,UK,http://www.theyworkforyou.com,PEP,Chris,Skidmore,Conservative,Kingswood,http://www.theyworkforyou.com/mp/24713/chris_skidmore/kingswood
Individual,UK,http://www.theyworkforyou.com,PEP,Dennis,Skinner,Labour,Bolsover,http://www.theyworkforyou.com/mp/10544/dennis_skinner/bolsover
Individual,UK,http://www.theyworkforyou.com,PEP,Andy,Slaughter,Labour,Hammersmith,http://www.theyworkforyou.com/mp/11559/andy_slaughter/hammersmith
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Smith,Labour,Oxford East,http://www.theyworkforyou.com/mp/10545/andrew_smith/oxford_east
Individual,UK,http://www.theyworkforyou.com,PEP,Angela,Smith,Labour,Penistone and Stocksbridge,http://www.theyworkforyou.com/mp/11814/angela_smith/penistone_and_stocksbridge
Individual,UK,http://www.theyworkforyou.com,PEP,Chloe,Smith,Conservative,Norwich North,http://www.theyworkforyou.com/mp/24691/chloe_smith/norwich_north
Individual,UK,http://www.theyworkforyou.com,PEP,Henry,Smith,Conservative,Crawley,http://www.theyworkforyou.com/mp/24802/henry_smith/crawley
Individual,UK,http://www.theyworkforyou.com,PEP,Julian,Smith,Conservative,Skipton and Ripon,http://www.theyworkforyou.com/mp/24961/julian_smith/skipton_and_ripon
Individual,UK,http://www.theyworkforyou.com,PEP,Nick,Smith,Labour,Blaenau Gwent,http://www.theyworkforyou.com/mp/24728/nick_smith/blaenau_gwent
Individual,UK,http://www.theyworkforyou.com,PEP,Owen,Smith,Labour,Pontypridd,http://www.theyworkforyou.com/mp/24797/owen_smith/pontypridd
Individual,UK,http://www.theyworkforyou.com,PEP,Robert,Smith,Liberal Democrat,West Aberdeenshire and Kincardine,http://www.theyworkforyou.com/mp/10552/robert_smith/west_aberdeenshire_and_kincardine
Individual,UK,http://www.theyworkforyou.com,PEP,Nicholas,Soames,Conservative,Mid Sussex,http://www.theyworkforyou.com/mp/10555/nicholas_soames/mid_sussex
Individual,UK,http://www.theyworkforyou.com,PEP,Anna,Soubry,Conservative,Broxtowe,http://www.theyworkforyou.com/mp/24772/anna_soubry/broxtowe
Individual,UK,http://www.theyworkforyou.com,PEP,John,Spellar,Labour,Warley,http://www.theyworkforyou.com/mp/10558/john_spellar/warley
Individual,UK,http://www.theyworkforyou.com,PEP,Caroline,Spelman,Conservative,Meriden,http://www.theyworkforyou.com/mp/10559/caroline_spelman/meriden
Individual,UK,http://www.theyworkforyou.com,PEP,Mark,Spencer,Conservative,Sherwood,http://www.theyworkforyou.com/mp/24909/mark_spencer/sherwood
Individual,UK,http://www.theyworkforyou.com,PEP,John,Stanley,Conservative,Tonbridge and Malling,http://www.theyworkforyou.com/mp/10563/john_stanley/tonbridge_and_malling
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Stephenson,Conservative,Pendle,http://www.theyworkforyou.com/mp/24759/andrew_stephenson/pendle
Individual,UK,http://www.theyworkforyou.com,PEP,John,Stevenson,Conservative,Carlisle,http://www.theyworkforyou.com/mp/24799/john_stevenson/carlisle
Individual,UK,http://www.theyworkforyou.com,PEP,Bob,Stewart,Conservative,Beckenham,http://www.theyworkforyou.com/mp/24907/bob_stewart/beckenham
Individual,UK,http://www.theyworkforyou.com,PEP,Iain,Stewart,Conservative,Milton Keynes South,http://www.theyworkforyou.com/mp/24947/iain_stewart/milton_keynes_south
Individual,UK,http://www.theyworkforyou.com,PEP,Rory,Stewart,Conservative,Penrith and The Border,http://www.theyworkforyou.com/mp/24964/rory_stewart/penrith_and_the_border
Individual,UK,http://www.theyworkforyou.com,PEP,Jack,Straw,Labour,Blackburn,http://www.theyworkforyou.com/mp/10574/jack_straw/blackburn
Individual,UK,http://www.theyworkforyou.com,PEP,Gary,Streeter,Conservative,South West Devon,http://www.theyworkforyou.com/mp/10575/gary_streeter/south_west_devon
Individual,UK,http://www.theyworkforyou.com,PEP,Mel,Stride,Conservative,Central Devon,http://www.theyworkforyou.com/mp/24914/mel_stride/central_devon
Individual,UK,http://www.theyworkforyou.com,PEP,Graham,Stringer,Labour,Blackley and Broughton,http://www.theyworkforyou.com/mp/10576/graham_stringer/blackley_and_broughton
Individual,UK,http://www.theyworkforyou.com,PEP,Gisela,Stuart,Labour,"Birmingham, Edgbaston",http://www.theyworkforyou.com/mp/10577/gisela_stuart/birmingham%2C_edgbaston
Individual,UK,http://www.theyworkforyou.com,PEP,Graham,Stuart,Conservative,Beverley and Holderness,http://www.theyworkforyou.com/mp/11406/graham_stuart/beverley_and_holderness
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Stunell,Liberal Democrat,Hazel Grove,http://www.theyworkforyou.com/mp/10578/andrew_stunell/hazel_grove
Individual,UK,http://www.theyworkforyou.com,PEP,Julian,Sturdy,Conservative,York Outer,http://www.theyworkforyou.com/mp/24853/julian_sturdy/york_outer
Individual,UK,http://www.theyworkforyou.com,PEP,Gerry,Sutcliffe,Labour,Bradford South,http://www.theyworkforyou.com/mp/10579/gerry_sutcliffe/bradford_south
Individual,UK,http://www.theyworkforyou.com,PEP,Ian,Swales,Liberal Democrat,Redcar,http://www.theyworkforyou.com/mp/24819/ian_swales/redcar
Individual,UK,http://www.theyworkforyou.com,PEP,Desmond,Swayne,Conservative,New Forest West,http://www.theyworkforyou.com/mp/10580/desmond_swayne/new_forest_west
Individual,UK,http://www.theyworkforyou.com,PEP,Jo,Swinson,Liberal Democrat,East Dunbartonshire,http://www.theyworkforyou.com/mp/11971/jo_swinson/east_dunbartonshire
Individual,UK,http://www.theyworkforyou.com,PEP,Hugo,Swire,Conservative,East Devon,http://www.theyworkforyou.com/mp/11265/hugo_swire/east_devon
Individual,UK,http://www.theyworkforyou.com,PEP,Robert,Syms,Conservative,Poole,http://www.theyworkforyou.com/mp/10582/robert_syms/poole
Individual,UK,http://www.theyworkforyou.com,PEP,Mark,Tami,Labour,Alyn and Deeside,http://www.theyworkforyou.com/mp/11267/mark_tami/alyn_and_deeside
Individual,UK,http://www.theyworkforyou.com,PEP,Peter,Tapsell,Conservative,Louth and Horncastle,http://www.theyworkforyou.com/mp/10583/peter_tapsell/louth_and_horncastle
Individual,UK,http://www.theyworkforyou.com,PEP,Sarah,Teather,Liberal Democrat,Brent Central,http://www.theyworkforyou.com/mp/11350/sarah_teather/brent_central
Individual,UK,http://www.theyworkforyou.com,PEP,Gareth,Thomas,Labour,Harrow West,http://www.theyworkforyou.com/mp/10594/gareth_thomas/harrow_west
Individual,UK,http://www.theyworkforyou.com,PEP,Emily,Thornberry,Labour,Islington South and Finsbury,http://www.theyworkforyou.com/mp/11656/emily_thornberry/islington_south_and_finsbury
Individual,UK,http://www.theyworkforyou.com,PEP,Mike,Thornton,Liberal Democrat,Eastleigh,http://www.theyworkforyou.com/mp/25175/mike_thornton/eastleigh
Individual,UK,http://www.theyworkforyou.com,PEP,John,Thurso,Liberal Democrat,"Caithness, Sutherland and Easter Ross",http://www.theyworkforyou.com/mp/11280/john_thurso/caithness%2C_sutherland_and_easter_ross
Individual,UK,http://www.theyworkforyou.com,PEP,Stephen,Timms,Labour,East Ham,http://www.theyworkforyou.com/mp/10596/stephen_timms/east_ham
Individual,UK,http://www.theyworkforyou.com,PEP,Edward,Timpson,Conservative,Crewe and Nantwich,http://www.theyworkforyou.com/mp/14128/edward_timpson/crewe_and_nantwich
Individual,UK,http://www.theyworkforyou.com,PEP,Justin,Tomlinson,Conservative,North Swindon,http://www.theyworkforyou.com/mp/24870/justin_tomlinson/north_swindon
Individual,UK,http://www.theyworkforyou.com,PEP,David,Tredinnick,Conservative,Bosworth,http://www.theyworkforyou.com/mp/10602/david_tredinnick/bosworth
Individual,UK,http://www.theyworkforyou.com,PEP,Jon,Trickett,Labour,Hemsworth,http://www.theyworkforyou.com/mp/10604/jon_trickett/hemsworth
Individual,UK,http://www.theyworkforyou.com,PEP,Elizabeth,Truss,Conservative,South West Norfolk,http://www.theyworkforyou.com/mp/24941/elizabeth_truss/south_west_norfolk
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Turner,Conservative,Isle of Wight,http://www.theyworkforyou.com/mp/11291/andrew_turner/isle_of_wight
Individual,UK,http://www.theyworkforyou.com,PEP,Karl,Turner,Labour,Kingston upon Hull East,http://www.theyworkforyou.com/mp/24767/karl_turner/kingston_upon_hull_east
Individual,UK,http://www.theyworkforyou.com,PEP,Derek,Twigg,Labour,Halton,http://www.theyworkforyou.com/mp/10610/derek_twigg/halton
Individual,UK,http://www.theyworkforyou.com,PEP,Stephen,Twigg,Labour,"Liverpool, West Derby",http://www.theyworkforyou.com/mp/10611/stephen_twigg/liverpool%2C_west_derby
Individual,UK,http://www.theyworkforyou.com,PEP,Andrew,Tyrie,Conservative,Chichester,http://www.theyworkforyou.com/mp/10613/andrew_tyrie/chichester
Individual,UK,http://www.theyworkforyou.com,PEP,Chuka,Umunna,Labour,Streatham,http://www.theyworkforyou.com/mp/24950/chuka_umunna/streatham
Individual,UK,http://www.theyworkforyou.com,PEP,Paul,Uppal,Conservative,Wolverhampton South West,http://www.theyworkforyou.com/mp/24886/paul_uppal/wolverhampton_south_west
Individual,UK,http://www.theyworkforyou.com,PEP,Edward,Vaizey,Conservative,Wantage,http://www.theyworkforyou.com/mp/11905/edward_vaizey/wantage
Individual,UK,http://www.theyworkforyou.com,PEP,Shailesh,Vara,Conservative,North West Cambridgeshire,http://www.theyworkforyou.com/mp/11475/shailesh_vara/north_west_cambridgeshire
Individual,UK,http://www.theyworkforyou.com,PEP,Keith,Vaz,Labour,Leicester East,http://www.theyworkforyou.com/mp/10614/keith_vaz/leicester_east
Individual,UK,http://www.theyworkforyou.com,PEP,Valerie,Vaz,Labour,Walsall South,http://www.theyworkforyou.com/mp/24852/valerie_vaz/walsall_south
Individual,UK,http://www.theyworkforyou.com,PEP,Martin,Vickers,Conservative,Cleethorpes,http://www.theyworkforyou.com/mp/24814/martin_vickers/cleethorpes
Individual,UK,http://www.theyworkforyou.com,PEP,Theresa,Villiers,Conservative,Chipping Barnet,http://www.theyworkforyou.com/mp/11500/theresa_villiers/chipping_barnet
Individual,UK,http://www.theyworkforyou.com,PEP,Charles,Walker,Conservative,Broxbourne,http://www.theyworkforyou.com/mp/11461/charles_walker/broxbourne
Individual,UK,http://www.theyworkforyou.com,PEP,Robin,Walker,Conservative,Worcester,http://www.theyworkforyou.com/mp/24862/robin_walker/worcester
Individual,UK,http://www.theyworkforyou.com,PEP,Ben,Wallace,Conservative,Wyre and Preston North,http://www.theyworkforyou.com/mp/11668/ben_wallace/wyre_and_preston_north
Individual,UK,http://www.theyworkforyou.com,PEP,Joan,Walley,Labour,Stoke-on-Trent North,http://www.theyworkforyou.com/mp/10619/joan_walley/stoke-on-trent_north
Individual,UK,http://www.theyworkforyou.com,PEP,Robert,Walter,Conservative,North Dorset,http://www.theyworkforyou.com/mp/10620/robert_walter/north_dorset
Individual,UK,http://www.theyworkforyou.com,PEP,David,Ward,Liberal Democrat,Bradford East,http://www.theyworkforyou.com/mp/24946/david_ward/bradford_east
Individual,UK,http://www.theyworkforyou.com,PEP,Angela,Watkinson,Conservative,Hornchurch and Upminster,http://www.theyworkforyou.com/mp/11308/angela_watkinson/hornchurch_and_upminster
